sensorId,createdAt,value,lat,lon
5f2d23b010db48001b1e0498,2023-03-01T16:03:29.993Z,0.00,47.479936,19.216772
6217b0854f7ef7001bb35b34,2023-03-01T16:03:29.416Z,0.47,47.475369,19.015587
63f358354fbabe00074ecba4,2023-03-01T16:03:28.000Z,4.90,47.47018,19.078783
5f4a2ed8327264001be939e7,2023-03-01T16:03:27.176Z,3.50,47.418744,19.015003
6355a4eddb73ef001b7c4218,2023-03-01T16:03:24.330Z,4.50,47.538966,19.087112
615a2bcd7ea3fe001c5d77ac,2023-03-01T16:03:22.757Z,3.67,47.5026,18.9403
63f358354fbabe00074ecba4,2023-03-01T16:03:13.747Z,5.22,47.47018,19.078783
632accb7b6658f001be047ae,2023-03-01T16:03:10.028Z,2.37,47.47023,19.166389
61cf17231b17b1001b17e00e,2023-03-01T16:03:09.675Z,3.50,47.593879,19.117039
5e41889919585f001bae8019,2023-03-01T16:03:08.412Z,3.50,47.536316,19.06253
61b0ecbd4940cc001c8ddd9d,2023-03-01T16:03:06.006Z,6.85,47.513571,19.217218
61a12255d85cc7001bf7fdac,2023-03-01T16:03:03.438Z,9.90,47.530403,19.281569
618ebe57e30ca5001b8f335e,2023-03-01T16:02:58.687Z,0.00,47.406479,19.187427
63f358354fbabe00074ecba4,2023-03-01T16:02:58.148Z,5.20,47.47018,19.078783
601ceca9e443a0001bcc937d,2023-03-01T16:02:57.805Z,24.02,47.361997,18.929267
6238444bbe6329001c8e4f59,2023-03-01T16:02:52.251Z,4.35,47.486088,19.064243
6230f21dbe6329001cfe8ac2,2023-03-01T16:02:48.649Z,7.03,47.489133,19.090875
63f358354fbabe00074ecba4,2023-03-01T16:02:44.933Z,5.22,47.47018,19.078783
615a29387ea3fe001c5c6731,2023-03-01T16:02:39.422Z,1.70,47.50262,18.94011
6080401160979a001b0310ff,2023-03-01T16:02:38.995Z,4.10,47.456662,19.159684
61c1093fe2a8da001b202855,2023-03-01T16:02:30.016Z,1.80,47.441326,19.16742
63f358354fbabe00074ecba4,2023-03-01T16:02:29.894Z,5.30,47.47018,19.078783
6346b8ea06f5f7001b77b65a,2023-03-01T16:02:29.221Z,4.05,47.565538,19.086423
5cbb4a4a815d52001ab980f9,2023-03-01T16:02:29.035Z,1.10,47.525798,19.116246
609bb97325b716001cbee2d4,2023-03-01T16:02:27.748Z,3.78,47.53168,19.084475
63e39c28880265000751e48f,2023-03-01T16:02:27.649Z,4.60,47.55391,18.960314
60d596f18855dd001cc63c65,2023-03-01T16:02:25.967Z,5.05,47.543574,19.074448
5e56763a37f639001bd14bb5,2023-03-01T16:02:24.427Z,12.10,47.45692,19.016782
63c8632ad37b36000733227c,2023-03-01T16:02:24.061Z,2.90,47.516104,19.056701
606d6cfc4393eb001c86ed58,2023-03-01T16:02:23.267Z,3.95,47.537799,19.06623
602e90a637bfd7001b9dd491,2023-03-01T16:02:22.707Z,0.90,47.461849,19.030208
6391e43f698b50001ce301f3,2023-03-01T16:02:22.112Z,3.05,47.50145,19.148263
621caa2245db71001b26beb0,2023-03-01T16:02:21.974Z,5.28,47.504823,19.024884
602e75504dd752001b6b7de6,2023-03-01T16:02:21.777Z,5.18,47.459289,19.03473
63f358354fbabe00074ecba4,2023-03-01T16:02:15.136Z,5.40,47.47018,19.078783
609ccb6225b716001c46f314,2023-03-01T16:02:13.592Z,4.93,47.474762,19.034527
609b9ff825b716001cb24a77,2023-03-01T16:02:13.557Z,1.80,47.527134,19.0726
6040f4368ad04a001bdbe3c9,2023-03-01T16:02:13.535Z,608.92,47.480862,19.023965
63550a8b817d12001b4f5d01,2023-03-01T16:02:13.500Z,2.33,47.542127,19.0895
6040ca7d8ad04a001bc6fd4a,2023-03-01T16:02:13.472Z,5.15,47.463627,19.014867
615a2bcd7ea3fe001c5d77ac,2023-03-01T16:02:12.369Z,3.65,47.5026,18.9403
631afd6d46ccc3001c8ef336,2023-03-01T16:02:10.223Z,1.20,47.479801,19.237003
61a12255d85cc7001bf7fdac,2023-03-01T16:02:01.493Z,7.37,47.530403,19.281569
63f358354fbabe00074ecba4,2023-03-01T16:02:00.349Z,5.57,47.47018,19.078783
63f358354fbabe00074ecba4,2023-03-01T16:01:46.595Z,5.53,47.47018,19.078783
6391c79670c7ae001b0e1989,2023-03-01T16:01:38.063Z,3.63,47.479865,19.078794
615a29387ea3fe001c5c6731,2023-03-01T16:01:35.988Z,1.50,47.50262,18.94011
609ee46125b716001c53b1fd,2023-03-01T16:01:35.182Z,3.15,47.506199,19.133976
63f358354fbabe00074ecba4,2023-03-01T16:01:33.778Z,5.40,47.47018,19.078783
60b641a6df2a7b001b5be9b6,2023-03-01T16:01:33.195Z,5.53,47.492259,19.071309
5fee0624576ab7001ccf57c6,2023-03-01T16:01:33.186Z,2.95,47.522679,19.106484
63f358354fbabe00074ecba4,2023-03-01T16:01:17.483Z,5.45,47.47018,19.078783
61a47f514a7833001b5191c7,2023-03-01T16:01:13.987Z,3.70,47.505968,19.158086
6348fcc09b62e5001b25ac3d,2023-03-01T16:01:04.233Z,5.10,47.473804,19.013598
5f2d23b010db48001b1e0498,2023-03-01T16:01:02.723Z,0.00,47.479936,19.216772
6373ce7d1de963001bf57c89,2023-03-01T16:01:02.144Z,3.80,47.602859,19.002431
633c4150ca8ac8001b7abbfd,2023-03-01T16:01:02.001Z,4.10,47.540238,19.072244
623894cdbe6329001cb4bfe6,2023-03-01T16:01:01.185Z,0.20,47.465842,19.117917
6217b0854f7ef7001bb35b34,2023-03-01T16:01:01.133Z,0.20,47.475369,19.015587
615a2bcd7ea3fe001c5d77ac,2023-03-01T16:01:01.098Z,3.87,47.5026,18.9403
61fba00568c6fb001b8c532a,2023-03-01T16:01:00.687Z,3.70,47.504416,19.074067
6040d2f38ad04a001bcb3570,2023-03-01T16:01:00.465Z,3.65,47.473679,19.056018
6040c7618ad04a001bc570aa,2023-03-01T16:01:00.292Z,3.90,47.4584,19.017398
611f76f5b09114001b548f8e,2023-03-01T16:01:00.245Z,6.20,47.504324,19.074182
6353be94139d1f001b1b21fc,2023-03-01T16:01:00.167Z,3.35,47.513008,19.054063
5f4a2ed8327264001be939e7,2023-03-01T16:00:59.314Z,3.70,47.418744,19.015003
63f358354fbabe00074ecba4,2023-03-01T16:00:59.117Z,5.25,47.47018,19.078783
61a12255d85cc7001bf7fdac,2023-03-01T16:00:54.494Z,8.32,47.530403,19.281569
5e41889919585f001bae8019,2023-03-01T16:00:37.539Z,4.18,47.536316,19.06253
61b0ecbd4940cc001c8ddd9d,2023-03-01T16:00:36.845Z,6.43,47.513571,19.217218
60c4dad1e650df001cc4978d,2023-03-01T16:00:36.717Z,7.45,47.599754,19.241991
615a29387ea3fe001c5c6731,2023-03-01T16:00:32.639Z,1.23,47.50262,18.94011
618ebe57e30ca5001b8f335e,2023-03-01T16:00:31.967Z,0.00,47.406479,19.187427
601ceca9e443a0001bcc937d,2023-03-01T16:00:30.119Z,34.15,47.361997,18.929267
63f358354fbabe00074ecba4,2023-03-01T16:00:29.936Z,5.18,47.47018,19.078783
60d71dd18855dd001c7c5352,2023-03-01T16:00:25.788Z,2.05,47.417303,19.080649
6230f21dbe6329001cfe8ac2,2023-03-01T16:00:20.599Z,6.15,47.489133,19.090875
63f358354fbabe00074ecba4,2023-03-01T16:00:13.422Z,5.07,47.47018,19.078783
6080401160979a001b0310ff,2023-03-01T16:00:11.636Z,4.00,47.456662,19.159684
632accb7b6658f001be047ae,2023-03-01T16:00:02.569Z,2.60,47.47023,19.166389
5cbb4a4a815d52001ab980f9,2023-03-01T16:00:01.624Z,1.00,47.525798,19.116246
63f358354fbabe00074ecba4,2023-03-01T15:59:57.917Z,4.93,47.47018,19.078783
5e56763a37f639001bd14bb5,2023-03-01T15:59:55.711Z,10.45,47.45692,19.016782
621caa2245db71001b26beb0,2023-03-01T15:59:52.356Z,5.18,47.504823,19.024884
615a2bcd7ea3fe001c5d77ac,2023-03-01T15:59:52.110Z,3.87,47.5026,18.9403
6238444bbe6329001c8e4f59,2023-03-01T15:59:42.967Z,3.93,47.486088,19.064243
61a12255d85cc7001bf7fdac,2023-03-01T15:59:39.966Z,5.72,47.530403,19.281569
615a29387ea3fe001c5c6731,2023-03-01T15:59:28.960Z,1.70,47.50262,18.94011
60b641a6df2a7b001b5be9b6,2023-03-01T15:59:28.547Z,4.57,47.492259,19.071309
63e39c28880265000751e48f,2023-03-01T15:59:25.918Z,4.65,47.55391,18.960314
6346b8ea06f5f7001b77b65a,2023-03-01T15:59:25.884Z,3.40,47.565538,19.086423
609bb97325b716001cbee2d4,2023-03-01T15:59:25.023Z,4.00,47.53168,19.084475
61c1093fe2a8da001b202855,2023-03-01T15:59:23.626Z,1.77,47.441326,19.16742
60d596f18855dd001cc63c65,2023-03-01T15:59:23.119Z,5.07,47.543574,19.074448
6391e43f698b50001ce301f3,2023-03-01T15:59:18.764Z,3.20,47.50145,19.148263
602e90a637bfd7001b9dd491,2023-03-01T15:59:18.723Z,1.15,47.461849,19.030208
63c8632ad37b36000733227c,2023-03-01T15:59:18.460Z,3.30,47.516104,19.056701
606d6cfc4393eb001c86ed58,2023-03-01T15:59:18.431Z,4.43,47.537799,19.06623
63f358354fbabe00074ecba4,2023-03-01T15:59:16.498Z,5.35,47.47018,19.078783
602e75504dd752001b6b7de6,2023-03-01T15:59:16.373Z,5.60,47.459289,19.03473
6040f4368ad04a001bdbe3c9,2023-03-01T15:59:05.569Z,617.60,47.480862,19.023965
609ccb6225b716001c46f314,2023-03-01T15:59:05.536Z,4.17,47.474762,19.034527
6040ca7d8ad04a001bc6fd4a,2023-03-01T15:59:04.515Z,5.03,47.463627,19.014867
631afd6d46ccc3001c8ef336,2023-03-01T15:59:04.205Z,1.00,47.479801,19.237003
609ee46125b716001c53b1fd,2023-03-01T15:59:03.768Z,3.10,47.506199,19.133976
5fee0624576ab7001ccf57c6,2023-03-01T15:59:03.502Z,2.63,47.522679,19.106484
63f358354fbabe00074ecba4,2023-03-01T15:59:02.252Z,5.65,47.47018,19.078783
615a2bcd7ea3fe001c5d77ac,2023-03-01T15:58:49.025Z,3.70,47.5026,18.9403
63f358354fbabe00074ecba4,2023-03-01T15:58:45.273Z,5.38,47.47018,19.078783
61a12255d85cc7001bf7fdac,2023-03-01T15:58:38.089Z,5.15,47.530403,19.281569
5f2d23b010db48001b1e0498,2023-03-01T15:58:35.318Z,0.00,47.479936,19.216772
63f358354fbabe00074ecba4,2023-03-01T15:58:29.039Z,4.82,47.47018,19.078783
6348fcc09b62e5001b25ac3d,2023-03-01T15:58:28.934Z,5.20,47.473804,19.013598
6217b0854f7ef7001bb35b34,2023-03-01T15:58:27.772Z,0.57,47.475369,19.015587
6391c79670c7ae001b0e1989,2023-03-01T15:58:27.159Z,3.42,47.479865,19.078794
615a29387ea3fe001c5c6731,2023-03-01T15:58:24.941Z,1.37,47.50262,18.94011
6373ce7d1de963001bf57c89,2023-03-01T15:58:23.820Z,3.47,47.602859,19.002431
6355a4eddb73ef001b7c4218,2023-03-01T15:58:21.782Z,4.22,47.538966,19.087112
5f4a2ed8327264001be939e7,2023-03-01T15:58:18.010Z,3.22,47.418744,19.015003
63f358354fbabe00074ecba4,2023-03-01T15:58:11.077Z,5.15,47.47018,19.078783
5e41889919585f001bae8019,2023-03-01T15:58:10.694Z,3.28,47.536316,19.06253
61b0ecbd4940cc001c8ddd9d,2023-03-01T15:58:07.255Z,5.38,47.513571,19.217218
618ebe57e30ca5001b8f335e,2023-03-01T15:58:05.359Z,0.25,47.406479,19.187427
601ceca9e443a0001bcc937d,2023-03-01T15:58:02.361Z,13.55,47.361997,18.929267
63f358354fbabe00074ecba4,2023-03-01T15:57:52.721Z,5.25,47.47018,19.078783
6230f21dbe6329001cfe8ac2,2023-03-01T15:57:52.143Z,6.97,47.489133,19.090875
61fba00568c6fb001b8c532a,2023-03-01T15:57:46.662Z,4.75,47.504416,19.074067
633c4150ca8ac8001b7abbfd,2023-03-01T15:57:46.650Z,3.60,47.540238,19.072244
6353be94139d1f001b1b21fc,2023-03-01T15:57:45.929Z,4.35,47.513008,19.054063
6040c7618ad04a001bc570aa,2023-03-01T15:57:45.198Z,3.70,47.4584,19.017398
61a47f514a7833001b5191c7,2023-03-01T15:57:44.818Z,3.80,47.505968,19.158086
611f76f5b09114001b548f8e,2023-03-01T15:57:44.534Z,6.45,47.504324,19.074182
6040d2f38ad04a001bcb3570,2023-03-01T15:57:43.959Z,3.00,47.473679,19.056018
6080401160979a001b0310ff,2023-03-01T15:57:41.726Z,3.70,47.456662,19.159684
615a2bcd7ea3fe001c5d77ac,2023-03-01T15:57:37.382Z,3.92,47.5026,18.9403
63f358354fbabe00074ecba4,2023-03-01T15:57:36.658Z,4.97,47.47018,19.078783
61a12255d85cc7001bf7fdac,2023-03-01T15:57:35.520Z,5.18,47.530403,19.281569
5cbb4a4a815d52001ab980f9,2023-03-01T15:57:34.459Z,1.30,47.525798,19.116246
60c4dad1e650df001cc4978d,2023-03-01T15:57:34.320Z,2.58,47.599754,19.241991
623894cdbe6329001cb4bfe6,2023-03-01T15:57:29.453Z,0.15,47.465842,19.117917
5e56763a37f639001bd14bb5,2023-03-01T15:57:29.055Z,12.70,47.45692,19.016782
621caa2245db71001b26beb0,2023-03-01T15:57:25.825Z,4.65,47.504823,19.024884
60b641a6df2a7b001b5be9b6,2023-03-01T15:57:25.783Z,8.25,47.492259,19.071309
60d71dd18855dd001c7c5352,2023-03-01T15:57:22.059Z,2.20,47.417303,19.080649
615a29387ea3fe001c5c6731,2023-03-01T15:57:18.068Z,1.02,47.50262,18.94011
63f358354fbabe00074ecba4,2023-03-01T15:57:16.410Z,5.10,47.47018,19.078783
63550a8b817d12001b4f5d01,2023-03-01T15:57:03.182Z,2.53,47.542127,19.0895
63f358354fbabe00074ecba4,2023-03-01T15:57:01.940Z,5.10,47.47018,19.078783
632accb7b6658f001be047ae,2023-03-01T15:56:58.427Z,2.50,47.47023,19.166389
63f358354fbabe00074ecba4,2023-03-01T15:56:44.144Z,5.15,47.47018,19.078783
5fee0624576ab7001ccf57c6,2023-03-01T15:56:34.413Z,3.05,47.522679,19.106484
615a2bcd7ea3fe001c5d77ac,2023-03-01T15:56:34.385Z,3.62,47.5026,18.9403
61a12255d85cc7001bf7fdac,2023-03-01T15:56:33.537Z,6.80,47.530403,19.281569
6238444bbe6329001c8e4f59,2023-03-01T15:56:33.432Z,3.90,47.486088,19.064243
609ee46125b716001c53b1fd,2023-03-01T15:56:32.858Z,2.92,47.506199,19.133976
63f358354fbabe00074ecba4,2023-03-01T15:56:27.639Z,5.32,47.47018,19.078783
63e39c28880265000751e48f,2023-03-01T15:56:24.067Z,4.88,47.55391,18.960314
609bb97325b716001cbee2d4,2023-03-01T15:56:21.745Z,3.35,47.53168,19.084475
61c1093fe2a8da001b202855,2023-03-01T15:56:20.221Z,1.80,47.441326,19.16742
60d596f18855dd001cc63c65,2023-03-01T15:56:18.120Z,5.35,47.543574,19.074448
602e90a637bfd7001b9dd491,2023-03-01T15:56:15.620Z,1.15,47.461849,19.030208
606d6cfc4393eb001c86ed58,2023-03-01T15:56:15.286Z,4.20,47.537799,19.06623
6391e43f698b50001ce301f3,2023-03-01T15:56:15.270Z,3.10,47.50145,19.148263
63f358354fbabe00074ecba4,2023-03-01T15:56:15.103Z,5.57,47.47018,19.078783
6346b8ea06f5f7001b77b65a,2023-03-01T15:56:14.261Z,3.43,47.565538,19.086423
63c8632ad37b36000733227c,2023-03-01T15:56:13.265Z,3.17,47.516104,19.056701
602e75504dd752001b6b7de6,2023-03-01T15:56:12.869Z,4.90,47.459289,19.03473
615a29387ea3fe001c5c6731,2023-03-01T15:56:05.196Z,1.33,47.50262,18.94011
609b9ff825b716001cb24a77,2023-03-01T15:56:03.260Z,2.05,47.527134,19.0726
6040f4368ad04a001bdbe3c9,2023-03-01T15:56:01.957Z,621.37,47.480862,19.023965
6040ca7d8ad04a001bc6fd4a,2023-03-01T15:56:01.867Z,4.70,47.463627,19.014867
631afd6d46ccc3001c8ef336,2023-03-01T15:56:01.637Z,1.30,47.479801,19.237003
609ccb6225b716001c46f314,2023-03-01T15:56:01.256Z,4.62,47.474762,19.034527
63f358354fbabe00074ecba4,2023-03-01T15:56:00.325Z,5.53,47.47018,19.078783
6217b0854f7ef7001bb35b34,2023-03-01T15:55:58.892Z,0.20,47.475369,19.015587
6348fcc09b62e5001b25ac3d,2023-03-01T15:55:57.566Z,4.35,47.473804,19.013598
6373ce7d1de963001bf57c89,2023-03-01T15:55:51.511Z,3.25,47.602859,19.002431
63f358354fbabe00074ecba4,2023-03-01T15:55:48.098Z,4.97,47.47018,19.078783
5f4a2ed8327264001be939e7,2023-03-01T15:55:42.107Z,3.20,47.418744,19.015003
5e41889919585f001bae8019,2023-03-01T15:55:34.587Z,2.78,47.536316,19.06253
61b0ecbd4940cc001c8ddd9d,2023-03-01T15:55:34.316Z,5.47,47.513571,19.217218
63f358354fbabe00074ecba4,2023-03-01T15:55:33.300Z,4.95,47.47018,19.078783
618ebe57e30ca5001b8f335e,2023-03-01T15:55:31.240Z,0.00,47.406479,19.187427
61a12255d85cc7001bf7fdac,2023-03-01T15:55:31.091Z,8.65,47.530403,19.281569
5f2d23b010db48001b1e0498,2023-03-01T15:55:31.058Z,0.00,47.479936,19.216772
615a2bcd7ea3fe001c5d77ac,2023-03-01T15:55:30.917Z,3.58,47.5026,18.9403
601ceca9e443a0001bcc937d,2023-03-01T15:55:25.072Z,20.83,47.361997,18.929267
6230f21dbe6329001cfe8ac2,2023-03-01T15:55:23.396Z,7.75,47.489133,19.090875
60b641a6df2a7b001b5be9b6,2023-03-01T15:55:22.883Z,8.35,47.492259,19.071309
6391c79670c7ae001b0e1989,2023-03-01T15:55:21.979Z,3.50,47.479865,19.078794
63f358354fbabe00074ecba4,2023-03-01T15:55:19.561Z,4.95,47.47018,19.078783
6080401160979a001b0310ff,2023-03-01T15:55:15.183Z,3.70,47.456662,19.159684
5cbb4a4a815d52001ab980f9,2023-03-01T15:55:07.616Z,1.03,47.525798,19.116246
63f358354fbabe00074ecba4,2023-03-01T15:55:03.029Z,5.40,47.47018,19.078783
5e56763a37f639001bd14bb5,2023-03-01T15:55:02.374Z,10.30,47.45692,19.016782
621caa2245db71001b26beb0,2023-03-01T15:54:59.202Z,5.40,47.504823,19.024884
63f358354fbabe00074ecba4,2023-03-01T15:54:44.420Z,5.38,47.47018,19.078783
633c4150ca8ac8001b7abbfd,2023-03-01T15:54:42.993Z,3.90,47.540238,19.072244
6353be94139d1f001b1b21fc,2023-03-01T15:54:42.968Z,4.18,47.513008,19.054063
6040c7618ad04a001bc570aa,2023-03-01T15:54:41.997Z,3.95,47.4584,19.017398
6040d2f38ad04a001bcb3570,2023-03-01T15:54:41.439Z,4.30,47.473679,19.056018
611f76f5b09114001b548f8e,2023-03-01T15:54:41.436Z,6.32,47.504324,19.074182
60c4dad1e650df001cc4978d,2023-03-01T15:54:32.125Z,3.80,47.599754,19.241991
63f358354fbabe00074ecba4,2023-03-01T15:54:31.783Z,5.07,47.47018,19.078783
61a47f514a7833001b5191c7,2023-03-01T15:54:23.061Z,3.25,47.505968,19.158086
615a2bcd7ea3fe001c5d77ac,2023-03-01T15:54:21.347Z,4.00,47.5026,18.9403
623894cdbe6329001cb4bfe6,2023-03-01T15:54:20.954Z,0.30,47.465842,19.117917
61a12255d85cc7001bf7fdac,2023-03-01T15:54:20.118Z,16.00,47.530403,19.281569
63f358354fbabe00074ecba4,2023-03-01T15:54:18.891Z,5.10,47.47018,19.078783
60d71dd18855dd001c7c5352,2023-03-01T15:54:07.343Z,2.30,47.417303,19.080649
5fee0624576ab7001ccf57c6,2023-03-01T15:54:07.261Z,2.90,47.522679,19.106484
609ee46125b716001c53b1fd,2023-03-01T15:54:04.257Z,3.08,47.506199,19.133976
63f358354fbabe00074ecba4,2023-03-01T15:53:54.858Z,5.45,47.47018,19.078783
615a29387ea3fe001c5c6731,2023-03-01T15:53:54.475Z,1.42,47.50262,18.94011
632accb7b6658f001be047ae,2023-03-01T15:53:49.427Z,2.55,47.47023,19.166389
63f358354fbabe00074ecba4,2023-03-01T15:53:35.342Z,5.32,47.47018,19.078783
6217b0854f7ef7001bb35b34,2023-03-01T15:53:31.239Z,0.50,47.475369,19.015587
6348fcc09b62e5001b25ac3d,2023-03-01T15:53:25.728Z,4.70,47.473804,19.013598
6238444bbe6329001c8e4f59,2023-03-01T15:53:25.121Z,3.90,47.486088,19.064243
6373ce7d1de963001bf57c89,2023-03-01T15:53:22.944Z,4.30,47.602859,19.002431
63e39c28880265000751e48f,2023-03-01T15:53:22.425Z,4.40,47.55391,18.960314
609bb97325b716001cbee2d4,2023-03-01T15:53:16.657Z,3.50,47.53168,19.084475
63f358354fbabe00074ecba4,2023-03-01T15:53:16.268Z,5.13,47.47018,19.078783
60d596f18855dd001cc63c65,2023-03-01T15:53:15.383Z,5.40,47.543574,19.074448
61c1093fe2a8da001b202855,2023-03-01T15:53:15.372Z,1.90,47.441326,19.16742
5f4a2ed8327264001be939e7,2023-03-01T15:53:15.316Z,3.42,47.418744,19.015003
6355a4eddb73ef001b7c4218,2023-03-01T15:53:13.604Z,4.10,47.538966,19.087112
602e90a637bfd7001b9dd491,2023-03-01T15:53:13.152Z,1.15,47.461849,19.030208
60b641a6df2a7b001b5be9b6,2023-03-01T15:53:12.937Z,5.30,47.492259,19.071309
6391e43f698b50001ce301f3,2023-03-01T15:53:12.482Z,2.90,47.50145,19.148263
615a2bcd7ea3fe001c5d77ac,2023-03-01T15:53:12.424Z,4.03,47.5026,18.9403
